gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ABSLFC,FC,hgnc_symbol,entrezgene
ENSG00000124126,2261.634611538727,0.6598674497134424,0.09345933652909975,7.060476504752248,1.6593260175875074e-12,4.417465563356979e-11,0.6598674497134424,1.579937457369655,PREX1,57580
ENSG00000137955,835.6724498772478,-0.836851436131974,0.11869499742580672,-7.0504356062273725,1.783585402770352e-12,4.701990055958331e-11,0.836851436131974,-1.7861477637641685,RABGGTB,5876
ENSG00000147403,4601.095725783402,-0.7099208662410532,0.10283717130450756,-6.9033488303459,5.0790702015242634e-12,1.2534552081279952e-10,0.7099208662410532,-1.6357143935254033,RPL10,6134
ENSG00000113282,1422.1032187482488,-0.7280338354086386,0.10636449929865235,-6.8447070235760785,7.663254146065842e-12,1.8310574040882412e-10,0.7280338354086386,-1.6563801691620093,CLINT1,9685
ENSG00000145592,2270.2713930676355,-0.6977635605628999,0.10401681496490013,-6.708180411007164,1.9706620220828983e-11,4.501897497744783e-10,0.6977635605628999,-1.6219884660126689,RPL37,6167
ENSG00000163694,2775.852982499776,-0.7430942717366372,0.1119399267297059,-6.638330874835561,3.172550800111743e-11,7.022189365091852e-10,0.7430942717366372,-1.6737618524034088,RBM47,54502
ENSG00000128594,658.6175969514464,1.0201194122630413,0.15433081063547882,6.609953048665759,3.844419332000575e-11,8.385794684834803e-10,1.0201194122630413,2.028086817933625,LRRC4,64101
ENSG00000170873,1408.7050364487004,-0.901870937805532,0.13739031556404405,-6.56429773891252,5.2278651250168307e-11,1.1276179896447785e-9,0.901870937805532,-1.8684875330834567,MTSS1,9788
ENSG00000103275,878.6978626466234,-0.6503962801864202,0.0993368114713031,-6.547384303494679,5.85535499623683e-11,1.2529718507770076e-9,0.6503962801864202,-1.5695992748903789,UBE2I,7329
ENSG00000140157,1202.870739196918,-0.6260909305577138,0.09594422034067517,-6.525572132793549,6.774244634960761e-11,1.4355081756289232e-9,0.6260909305577138,-1.5433774483880598,NIPA2,81614
ENSG00000106105,1202.3361094652148,-0.651181483116455,0.10153590883740692,-6.413312202279246,1.4239149466992506e-10,2.865628830232242e-9,0.651181483116455,-1.5704537793864575,GARS,2617
ENSG00000118961,296.3839805317094,0.9251687380331404,0.14697276148377925,6.294831291818976,3.077343686666562e-10,5.869957125314328e-9,0.9251687380331404,1.8989063255514746,LDAH,60526
ENSG00000198399,1846.9981706671156,-0.6295995486172039,0.10054072805810826,-6.262134368604554,3.7974349515245e-10,7.152717309807429e-9,0.6295995486172039,-1.5471354928350232,ITSN2,50618
ENSG00000196850,995.0561068478864,-0.7742316559807825,0.12497847383211598,-6.194920070962064,5.83146150824224e-10,1.072988917516572e-8,0.7742316559807825,-1.7102789561190872,PPTC7,160760
ENSG00000172939,922.6605498701667,-0.5997148453472937,0.09700006412420319,-6.18262318444854,6.304507942024574e-10,1.1521914244316262e-8,0.5997148453472937,-1.5154170084560052,OXSR1,9943
ENSG00000172243,2663.921957745552,0.9017755726711303,0.1463354069179718,6.16238811688698,7.165595806248199e-10,1.3007720494456464e-8,0.9017755726711303,1.8683640262642862,CLEC7A,64581
ENSG00000154305,801.2585787536069,0.8074266396111353,0.13133301389575394,6.14793352912797,7.849891514883493e-10,1.4136076277934004e-8,0.8074266396111353,1.7500869960973526,MIA3,375056
ENSG00000143376,1522.82399363703,0.6167653199605835,0.10040783106659054,6.142601761326209,8.118063567358338e-10,1.4599560064488586e-8,0.6167653199605835,1.533433199167351,SNX27,81609
ENSG00000158669,804.5425164086004,-0.8230463282754844,0.1349560222686674,-6.0986261630991345,1.0698394200800893e-9,1.8863765732937583e-8,0.8230463282754844,-1.7691376808548123,GPAT4,137964
ENSG00000164300,869.9973410710526,0.803978496871643,0.13371228747344113,6.012749554010396,1.82402725247291e-9,3.075828499057809e-8,0.803978496871643,1.7459091595894976,SERINC5,256987
ENSG00000072803,1070.5085968869305,-0.6469361049864081,0.10801959161530547,-5.9890626812436745,2.110538184354564e-9,3.502198577326518e-8,0.6469361049864081,-1.5658392420735425,FBXW11,23291
ENSG00000179918,1112.9635950257327,0.6578659755998633,0.110109584130201,5.97464771842166,2.3058791445528354e-9,3.803013359869822e-8,0.6578659755998633,1.577747104344121,SEPHS2,22928
ENSG00000179152,629.6506507820318,0.7492316182807826,0.12546960209324565,5.9714194177803614,2.3519822550889283e-9,3.874324971720179e-8,0.7492316182807826,1.680897343407689,TCAIM,285343
ENSG00000178700,168.35444918517456,1.1560394969399932,0.19401254855222494,5.958581058630889,2.54437436713599e-9,4.1608366313358074e-8,1.1560394969399932,2.22844830946211,DHFR2,200895
ENSG00000141580,792.5566511649608,-0.660316455745509,0.11157180613605604,-5.918309280933279,3.2526788862692804e-9,5.199672489114155e-8,0.660316455745509,-1.5804292535098838,WDR45B,56270
ENSG00000102572,1216.2506604734278,0.8873062801882677,0.15132660517571694,5.863518045342709,4.531615737045393e-9,7.109695038028063e-8,0.8873062801882677,1.849719204845349,STK24,8428
ENSG00000205937,507.58843700301355,-0.7419219255731023,0.12659316500738352,-5.860679172764422,4.6097784432242204e-9,7.223944804885789e-8,0.7419219255731023,-1.6724022918691144,RNPS1,10921
ENSG00000132357,398.7803435287775,0.9141946218564669,0.1566302426930939,5.836641801339527,5.326343324656714e-9,8.27020288434643e-8,0.9141946218564669,1.8845167549714295,CARD6,84674
ENSG00000114331,2935.4917608709616,0.7093756099078362,0.12164914048957277,5.8313244717798955,5.4989136779255115e-9,8.48867921430459e-8,0.7093756099078362,1.6350963037088981,ACAP2,23527
