gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ABSLFC,FC,hgnc_symbol,entrezgene
ENSG00000276085,758.1198447484352,-4.534027534339438,0.24766276019344532,-18.3072640020566,7.24182560153979e-75,9.793844943522413e-71,4.534027534339438,-23.167452912795245,CCL3L1,6349
ENSG00000276085,758.1198447484352,-4.534027534339438,0.24766276019344532,-18.3072640020566,7.24182560153979e-75,9.793844943522413e-71,4.534027534339438,-23.167452912795245,CCL3L1,414062
ENSG00000276085,758.1198447484352,-4.534027534339438,0.24766276019344532,-18.3072640020566,7.24182560153979e-75,9.793844943522413e-71,4.534027534339438,-23.167452912795245,CCL3L3,6349
ENSG00000276085,758.1198447484352,-4.534027534339438,0.24766276019344532,-18.3072640020566,7.24182560153979e-75,9.793844943522413e-71,4.534027534339438,-23.167452912795245,CCL3L3,414062
ENSG00000071073,3817.753494175241,2.195994176762871,0.12126114129015779,18.109628141369882,2.6754958414414366e-73,1.8091702879826995e-69,2.195994176762871,4.5820530970640405,MGAT4A,11320
ENSG00000152484,1599.3113107048298,-2.0653675420704323,0.11429473894461452,-18.070539039170278,5.437979877343229e-73,2.4514413287063277e-69,2.0653675420704323,-4.185405900504538,USP12,219333
ENSG00000102096,434.8237884129747,-3.5938539402869316,0.20175656963277855,-17.812822387038906,5.620293160638079e-71,1.5201768940893878e-67,3.5938539402869316,-12.0741852851608,PIM2,11040
ENSG00000232810,605.9304890675461,-4.939385574045909,0.2772402300588377,-17.816265601127373,5.284893436533675e-71,1.5201768940893878e-67,4.939385574045909,-30.68338136314051,TNF,7124
ENSG00000125538,13521.162055465647,-4.846511744914802,0.27635452674600314,-17.53729820162932,7.438064017994149e-69,1.6765396296558812e-65,4.846511744914802,-28.770367509605133,IL1B,3553
ENSG00000112149,5285.580553640299,-3.0390206043744583,0.18350585495085395,-16.560891777476858,1.3359913600395114e-61,2.5811353075963362e-58,3.0390206043744583,-8.21932890153152,CD83,9308
ENSG00000198604,1735.0353461789582,-1.7108860548506872,0.11092776974244667,-15.423424259074546,1.139013746794305e-53,1.9255027389557728e-50,1.7108860548506872,-3.2736181633054335,BAZ1A,11177
ENSG00000145901,2242.61335029069,-2.1551927049408075,0.1398338731470889,-15.412522419898908,1.3484398777764697e-53,2.0262556563387753e-50,2.1551927049408075,-4.45428140440453,TNIP1,10318
ENSG00000056558,669.0755333706087,-3.8406393598657838,0.2556690393717462,-15.021918059782918,5.2758696282582766e-51,7.135086085256494e-48,3.8406393598657838,-14.326748920483325,TRAF1,7185
ENSG00000136244,458.5677858467327,-5.077162629327105,0.3408589438042386,-14.895201436295626,3.541157892695597e-50,4.3536926673468413e-47,5.077162629327105,-33.75811935147365,IL6,3569
ENSG00000120217,228.74137377503538,-3.7063654469417964,0.24946393180530432,-14.857319934468332,6.237084150157513e-50,7.029193837227517e-47,3.7063654469417964,-13.053506038930015,CD274,29126
ENSG00000140379,900.9799501609587,-3.771039487518972,0.25531743952427943,-14.77000354752643,2.287009141867157e-49,2.2092508310436737e-46,3.771039487518972,-13.651991228723,BCL2A1,597
ENSG00000168675,447.96182868279425,2.424689809451085,0.16415331076084197,14.770885815295319,2.25726573385774e-49,2.2092508310436737e-46,2.424689809451085,5.3691354815145385,LDLRAD4,753
ENSG00000173812,4410.177289009004,-1.0033613970947572,0.06798675373083908,-14.758189530082362,2.7249803391560973e-49,2.4568422737831374e-46,1.0033613970947572,-2.004665318690545,EIF1,10209
ENSG00000158470,1271.523121903226,-1.9031984887906188,0.12921608636803528,-14.728804611601523,4.2108849177674494e-49,3.559250476742937e-46,1.9031984887906188,-3.7404153692304876,B4GALT5,9334
ENSG00000146457,3171.922267343515,-2.4793748510605327,0.17036909110845133,-14.552961660646794,5.592826708265249e-48,4.4492581413281895e-45,2.4793748510605327,-5.576557706541732,WTAP,9589
ENSG00000125733,465.94607424505284,-2.3097782072237822,0.1625182710458334,-14.212421731784104,7.672557415025045e-46,5.764648137822151e-43,2.3097782072237822,-4.9580685123136155,TRIP10,9322
ENSG00000282608,1402.779727714974,2.5280424937181114,0.17873107980783678,14.144392214471837,2.0225651983619714e-45,1.4396406180340683e-42,2.5280424937181114,5.767885372947048,ADORA3,140
ENSG00000115956,4934.574200852837,-1.8089980492689228,0.12892874335290047,-14.030991090306212,1.0073389338805293e-44,6.811625870900139e-42,1.8089980492689228,-3.503988522369133,PLEK,5341
ENSG00000115652,1342.1751838319367,-2.008459575738029,0.14456696052071127,-13.892936314797105,6.990953494839788e-44,4.5021740506768236e-41,2.008459575738029,-4.023523825577399,UXS1,80146
ENSG00000118308,345.5366660142698,2.9062166198352903,0.21029018872684005,13.820029538374559,1.929906407728009e-43,1.186366102641527e-40,2.9062166198352903,7.496497085229916,LRMP,4033
ENSG00000164236,307.2136717022542,-4.643849048250971,0.3362226216426485,-13.81182808450839,2.1627266665230443e-43,1.27168327991555e-40,4.643849048250971,-24.999876247129922,ANKRD33B,651746
ENSG00000114784,656.9324483858313,-1.6695752752996125,0.12159747207424819,-13.730345268034513,6.6814354204373935e-43,3.764988859416471e-40,1.6695752752996125,-3.181209259550378,EIF1B,10289
ENSG00000145779,2078.536659895973,-1.8547702678576972,0.1355791335865792,-13.680351974467099,1.3304711835193965e-42,7.197316914366528e-40,1.8547702678576972,-3.616941509177489,TNFAIP8,25816
ENSG00000103365,2669.09457229452,1.1646491527998577,0.08567897165312442,13.593173801326628,4.395965339409634e-42,2.286578278852919e-39,1.1646491527998577,2.2417869124095615,GGA2,23062
ENSG00000277632,2656.788323569687,-3.783891315841269,0.2787560936414654,-13.57420125390367,5.696125910172879e-42,2.8531261781177046e-39,3.783891315841269,-13.774149310943514,CCL3,6348
ENSG00000153071,8550.544473915328,1.7371767247825756,0.1280944591214066,13.561685155609249,6.756579056378147e-42,3.263427684230645e-39,1.7371767247825756,3.333821184334528,DAB2,1601
ENSG00000124145,648.5865059998813,-3.156573715411337,0.23340458434281186,-13.524043344303532,1.1280150525698644e-41,5.260439852053395e-39,3.156573715411337,-8.91709455560476,SDC4,6385
ENSG00000070961,6115.543236150039,-2.2335136094283925,0.16591928301248893,-13.461446848587656,2.6370153182651924e-41,1.1887665054739487e-38,2.2335136094283925,-4.702779237682837,ATP2B1,490
ENSG00000155324,452.51540481028746,-2.244356441663666,0.1668834430287476,-13.448646557927557,3.135589929775602e-41,1.367926393880169e-38,2.244356441663666,-4.73825696753754,GRAMD2B,65983
ENSG00000100219,695.5428145474651,-2.2946902457275855,0.1708226494260586,-13.433173255639343,3.8648829527731236e-41,1.6333961579157413e-38,2.2946902457275855,-4.906486347290582,XBP1,7494
ENSG00000010818,433.78522888430916,-3.15567010444371,0.23516001538472456,-13.419246036708223,4.664344325602399e-41,1.9115331108923285e-38,3.15567010444371,-8.91151121237345,HIVEP2,3097
ENSG00000135842,1956.2766464569982,-2.7080177925695117,0.20635308914677616,-13.123223906007704,2.423993444132173e-39,9.641790393659855e-37,2.7080177925695117,-6.534232514219432,FAM129A,116496
ENSG00000271503,403.9022037648792,-2.3236678061078915,0.1775711634803871,-13.08583984338506,3.967505135684517e-39,1.5330439844284973e-36,2.3236678061078915,-5.00603301644107,CCL5,6352
ENSG00000107104,970.0632144608905,-3.6194923396819636,0.2804331850466046,-12.906790396723013,4.121239816057453e-38,1.54821242423225e-35,3.6194923396819636,-12.29067580550312,KANK1,23189
ENSG00000168685,4355.235309093304,-2.750246947326032,0.21476914763984303,-12.805596043702034,1.5254995199858186e-37,5.575906894131949e-35,2.750246947326032,-6.728322916171331,IL7R,3575
ENSG00000090530,406.0027588962883,-3.6407030542272643,0.2850519882533991,-12.77206686588986,2.3483467003294558e-37,8.357642309277778e-35,3.6407030542272643,-12.47270999551986,P3H2,55214
ENSG00000131378,1117.2492809131074,-1.5896109289975324,0.1253337487424355,-12.68302388580293,7.34428458741698e-37,2.5467719169289037e-34,1.5896109289975324,-3.0096817239603717,RFTN1,23180
ENSG00000145819,2061.8279548688442,1.5285398460435313,0.12074086292374099,12.659673030570813,9.891044624012183e-37,3.3441621873785195e-34,1.5285398460435313,2.88493706354179,ARHGAP26,23092
ENSG00000123689,398.7979616996002,-4.25157773653521,0.3407583895586849,-12.476810158779697,9.990959313204915e-36,3.2955544817508113e-33,4.25157773653521,-19.048133561734723,G0S2,50486
ENSG00000050730,628.0734909881589,-4.363910255777073,0.3500283861952964,-12.467303875584117,1.1257068346929553e-35,3.624776007711316e-33,4.363910255777073,-20.590547062335204,TNIP3,79931
ENSG00000169504,6682.441200182167,-1.5092797069762314,0.12111992802498857,-12.461035368720232,1.2177921612933598e-35,3.830097951007302e-33,1.5092797069762314,-2.846678777649438,CLIC4,25932
ENSG00000106701,266.79548900777115,-2.3971796009531543,0.19470868864001345,-12.311621107906348,7.843178764325502e-35,2.4107079456531385e-32,2.3971796009531543,-5.267723425752278,FSD1L,83856
ENSG00000128272,1312.3122245346458,-1.3543517027248955,0.11033888782913061,-12.27447302914841,1.2419780903624476e-34,3.732558154235943e-32,1.3543517027248955,-2.5568219569735198,ATF4,468
ENSG00000151702,975.0932308602618,2.1282160229296,0.17365558875053044,12.25538457035751,1.5720181498292787e-34,4.6217333604980794e-32,2.1282160229296,4.371765516699574,FLI1,2313
ENSG00000026508,15189.744810526658,-1.8136772964225776,0.14852539181452445,-12.21122714618024,2.707740229119551e-34,7.791378480555917e-32,1.8136772964225776,-3.5153718335476842,CD44,960
