gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ABSLFC,FC,hgnc_symbol,entrezgene
ENSG00000063046,4290.453483539862,-0.7094528011166502,0.08955923652214597,-7.921603942450075,2.344661337744468e-15,4.663117637008262e-13,0.7094528011166502,-1.6351837916625223,EIF4B,1975
ENSG00000187037,303.47909218539985,1.6603220691426193,0.23941536995110474,6.934901754560299,4.065035658132274e-12,4.965990699675462e-10,1.6603220691426193,3.16087080566087,GPR141,353345
ENSG00000150977,934.2389863879646,0.7257860138553945,0.10953839822567067,6.625859293287569,3.452339089442222e-11,3.647612019188798e-9,0.7257860138553945,1.6538014204292186,RILPL2,196383
ENSG00000156515,2070.0102020611653,0.6849723775499694,0.10500207752920349,6.523417380570045,6.872327485634342e-11,6.988071948550289e-9,0.6849723775499694,1.6076712000382087,HK1,3098
ENSG00000164111,11890.029139751778,0.5999990177222634,0.09227767456582159,6.502103792118045,7.920441912235623e-11,7.934522697857375e-9,0.5999990177222634,1.5157155345153546,ANXA5,308
ENSG00000198954,428.21086898637435,0.871491723631633,0.13984056436442135,6.232038089896042,4.6040548896002385e-10,4.1438929052601314e-8,0.871491723631633,1.829553652044095,KIF1BP,26128
ENSG00000104408,2230.7861640041865,-0.7455150403576873,0.11978321421396929,-6.223869055859284,4.850419466893631e-10,4.315596899359833e-8,0.7455150403576873,-1.6765726969042256,EIF3E,3646
ENSG00000089006,1865.7870477968754,-0.6695420690597489,0.1101288138745639,-6.079626625438403,1.204627204824846e-9,9.873562617000739e-8,0.6695420690597489,-1.5905680195495202,SNX5,27131
ENSG00000170275,1680.821991311609,-0.7448286772218841,0.12738402185280448,-5.847112270348575,5.001799372714891e-9,3.6564505252214154e-7,0.7448286772218841,-1.6757752560228671,CRTAP,10491
ENSG00000163466,7087.174492532099,0.6623443257983216,0.11352217813345715,5.834492754531778,5.395445244635627e-9,3.902032165157873e-7,0.6623443257983216,1.5826522864765398,ARPC2,10109
ENSG00000017260,1964.3715979606443,0.8234937162817583,0.14154608846470418,5.817848625941394,5.96098453944442e-9,4.242966047970859e-7,0.8234937162817583,1.7696863856697997,ATP2C1,27032
ENSG00000078081,179.071619936109,3.1669350006753216,0.5470738094168579,5.788862391440473,7.086472176817399e-9,4.965670969910802e-7,3.1669350006753216,8.981366720091097,LAMP3,27074
ENSG00000082397,7165.236761619478,0.8422118236282623,0.14551609934046014,5.787757007269428,7.1332497785069e-9,4.972684020851924e-7,0.8422118236282623,1.7927966070890513,EPB41L3,23136
ENSG00000101236,636.8445717523983,0.8479324296361829,0.14970269935349378,5.6641091529950005,1.4779031168802823e-8,9.563235288367913e-7,0.8479324296361829,1.7999195562075918,RNF24,11237
ENSG00000169764,1827.41344541581,0.6593416763763095,0.11692616970445359,5.6389572842665,1.710829653914587e-8,1.0862563492742193e-6,0.6593416763763095,1.5793617725458873,UGP2,7360
ENSG00000163932,1855.0671950193876,0.6373603682351417,0.11371838595401346,5.604725769611993,2.0858494333474736e-8,1.3008417113265883e-6,0.6373603682351417,1.5554805639735956,PRKCD,5580
ENSG00000084070,1947.9769391237078,0.6930555909630836,0.1254926768509487,5.5226775645741135,3.338721034506009e-8,1.9905492526555376e-6,0.6930555909630836,1.6167040324136464,SMAP2,64744
ENSG00000183020,1536.8721043139703,-0.6754501658740607,0.12304786152562884,-5.489328766053976,4.0346403641412234e-8,2.3218926078572724e-6,0.6754501658740607,-1.597095038463596,AP2A2,161
ENSG00000204387,502.25681696681545,-0.7342743101495566,0.13466368253619734,-5.4526528334926905,4.9623890404850415e-8,2.7731962555173432e-06,0.7342743101495566,-1.663560471588744,C6orf48,50854
ENSG00000159399,2321.401668815131,0.8538590720514312,0.1585523674807365,5.385344196485566,7.230614528858836e-8,3.835651928240508e-6,0.8538590720514312,1.8073288981059359,HK2,3099
ENSG00000067225,12383.343535603612,0.7505150478194276,0.13946307470764407,5.381460643921192,7.388385827918751e-8,3.903145700655203e-6,0.7505150478194276,1.6823933443672558,PKM,5315
ENSG00000107863,1400.7773456315742,-0.8158817767189784,0.15170641325775722,-5.378030890050456,7.530489848469561e-8,3.962737148276355e-6,0.8158817767189784,-1.7603737653912148,ARHGAP21,57584
ENSG00000147459,492.8914827208327,0.7785001307747663,0.14761102900333037,5.273997045012145,1.3348405695209918e-7,6.636905831691872e-6,0.7785001307747663,1.7153466195345173,DOCK5,80005
ENSG00000132640,329.7146759083963,-0.780545204216751,0.14950183994114685,-5.220973899211018,1.779846277130652e-7,8.65850397550897e-6,0.780545204216751,-1.7177799108801108,BTBD3,22903
ENSG00000100129,1259.9707173152135,-0.607580760530033,0.116730262149218,-5.204997824414663,1.9399887905015142e-7,9.303690922958326e-6,0.607580760530033,-1.5237019863433736,EIF3L,51386
ENSG00000259330,542.9338058123852,-0.6109049285267296,0.11980653128156545,-5.099095366437082,3.4128058494724896e-7,1.5232602742001964e-5,0.6109049285267296,-1.527216853308645,INAFM2,100505573
ENSG00000117143,226.95413779980325,-0.8461004532807027,0.16660067901373443,-5.078613474384164,3.8019932408681374e-7,1.6640180126052003e-5,0.8461004532807027,-1.7976354162560764,UAP1,6675
ENSG00000136040,3385.3202131138337,0.9157728866610509,0.18479057975544516,4.955733608677453,7.205788684141548e-7,3.007749572973157e-5,0.9157728866610509,1.8865794874657802,PLXNC1,10154
ENSG00000112902,49.644788818612874,-2.4285416032414973,0.4918919646525211,-4.93714428727668,7.927482034598747e-7,3.258701125711655e-5,2.4285416032414973,-5.383489474652663,SEMA5A,9037
