"","gene","log2FoldChange","padj","hgnc_symbol"
"72","ENSG00000108773",-0.878283911982366,0.000421821209926463,"KAT2A"
"73","ENSG00000021355",0.630966178137609,0.000438615074620935,"SERPINB1"
"74","ENSG00000137936",-1.42225483200852,0.000438615074620935,"BCAR3"
"75","ENSG00000174600",0.737857209184453,0.000470595190391697,"CMKLR1"
"76","ENSG00000125148",3.59616094957877,0.000494787091151747,"MT2A"
"77","ENSG00000188056",1.75363026999855,0.00049995438348887,"TREML4"
"78","ENSG00000167895",-0.694097593669294,0.00050292813974851,"TMC8"
"79","ENSG00000197442",-0.642165980689178,0.000538574776263618,"MAP3K5"
"80","ENSG00000137364",0.603953310083494,0.000559915968030858,"TPMT"
"81","ENSG00000213949",1.62707142635208,0.000566329433601596,"ITGA1"
"82","ENSG00000068305",-0.754615106118978,0.000615341221561973,"MEF2A"
"83","ENSG00000160791",0.859247988727493,0.000716967017795812,"CCR5"
"84","ENSG00000095397",-1.37139368310655,0.000747716496900736,"WHRN"
"85","ENSG00000008517",2.9426926969909,0.000776807530340054,"IL32"
"86","ENSG00000136160",-1.14137369003164,0.000790337494459027,"EDNRB"
"87","ENSG00000050438",1.01723768944319,0.000791015542899558,"SLC4A8"
"88","ENSG00000122477",-1.06791405948197,0.000791015542899558,"LRRC39"
"89","ENSG00000051382",0.636658893677456,0.000796017990302249,"PIK3CB"
"90","ENSG00000074660",-0.996685788042555,0.000800098375533596,"SCARF1"
"91","ENSG00000071082",-0.594648898602081,0.000801340953441829,"RPL31"
"92","ENSG00000180155",-2.45941620296089,0.000801340953441829,"LYNX1"
"93","ENSG00000100097",0.666004965038996,0.000826919814840825,"LGALS1"
"94","ENSG00000175782",0.712935865301422,0.000826919814840825,"SLC35E3"
"95","ENSG00000136689",1.36634215554843,0.000920875945873509,"IL1RN"
"96","ENSG00000111731",-0.612942715100957,0.000935770533413609,"C2CD5"
"97","ENSG00000162894",-1.68896260909836,0.00102372507997322,"FCMR"
"98","ENSG00000127838",0.744776644412464,0.00104222388414402,"PNKD"
"99","ENSG00000101000",1.49621527287427,0.00104911145554339,"PROCR"
"100","ENSG00000142227",0.585957306665703,0.0010572190158491,"EMP3"
"101","ENSG00000185989",-0.631587745663225,0.00105915238172851,"RASA3"
"102","ENSG00000144959",0.766892743319637,0.00107354591551155,"NCEH1"
"103","ENSG00000146090",-2.04503953273101,0.00118181831945356,"RASGEF1C"
"104","ENSG00000156011",1.21801161812191,0.00119339874465178,"PSD3"
