gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ABSLFC,FC,hgnc_symbol,entrezgene
ENSG00000115919,5437.90393137062,3.3862801894479975,0.1211664781929204,27.94733526921849,7.102680243465607e-172,9.910369743707562e-168,3.3862801894479975,10.456152549760837,KYNU,8942
ENSG00000112096,93496.53295926988,5.6295688607084395,0.20820591699553076,27.038467215267858,5.219649137204126e-161,3.641488220570459e-157,5.6295688607084395,49.507282678355764,SOD2,6648
ENSG00000023445,1834.7268644172652,7.3071734628080405,0.28230186908092625,25.88425463351546,1.0017780548051552e-147,4.659269732898777e-144,7.3071734628080405,158.37199802502752,BIRC3,330
ENSG00000056558,1875.0729993868006,6.363783802655445,0.27076518642072234,23.5029616871322,3.804015882532228e-122,1.3269358402243046e-118,6.363783802655445,82.35496946845662,TRAF1,7185
ENSG00000115604,1086.1685763585242,6.865530019917155,0.29833155215666446,23.01308718533339,3.447437451201443e-117,9.620418951322746e-114,6.865530019917155,116.60857069934958,IL18R1,8809
ENSG00000118503,4985.499843058995,5.3586737821458446,0.25056523807542813,21.386341630249255,1.7906377425903054e-101,4.164128070393755e-98,5.3586737821458446,41.031892231559915,TNFAIP3,7128
ENSG00000077150,2141.9379986776066,4.946750184136992,0.23172946383636342,21.34709200220718,4.1497019664683486e-101,8.271541648304695e-98,4.946750184136992,30.84041308525503,NFKB2,4791
ENSG00000196839,1837.7694974599142,2.897478407133305,0.13654774758611338,21.219525465303043,6.305718939656359e-100,1.0997962045628148e-96,2.897478407133305,7.451229025399882,ADA,100
ENSG00000101017,1235.4108132481717,3.8599502471174136,0.18424355465119674,20.95025931531191,1.866123778857137e-97,2.8931138984881816e-94,3.8599502471174136,14.519805745398827,CD40,958
ENSG00000166920,1904.3650116410893,6.465248983691802,0.3153272534468056,20.503299074282083,2.0118108567768553e-93,2.807079688460746e-90,6.465248983691802,88.35555791092732,C15orf48,84419
ENSG00000163082,1075.1840542293094,8.326215613285113,0.41026426697390417,20.294761897493554,1.4304594835552382e-91,1.8144728340042034e-88,8.326215613285113,320.95241654595134,SGPP2,130367
ENSG00000160326,617.299075608765,6.22446622941559,0.31598938116460207,19.69833988241903,2.2280671521848142e-86,2.5906850812028927e-83,6.22446622941559,74.77407375988545,SLC2A6,11182
ENSG00000271503,1435.0251762830928,8.141406329902496,0.4155940463078889,19.589805008590073,1.8891237651417705e-85,2.0276110688479328e-82,8.141406329902496,282.3628210269788,CCL5,6352
ENSG00000109320,4287.698882054714,4.119626674003927,0.2106418147151686,19.557497069489816,3.561349366172888e-85,3.5493934075864506e-82,4.119626674003927,17.38325895484517,NFKB1,4790
ENSG00000003989,1698.2188187955878,4.456173928323027,0.2293802907161611,19.427013168438126,4.5614442120131715e-84,4.243055406014652e-81,4.456173928323027,21.950378750093176,SLC7A2,6542
ENSG00000153208,2054.6615661935934,-4.1128196677537865,0.21827401268632018,-18.842461441638893,3.3883546833971073e-79,2.95485705608999e-76,4.1128196677537865,-17.30143345696137,MERTK,10461
ENSG00000049249,668.4622370148652,6.797226912667337,0.3634820514047664,18.70030964774676,4.921807972131612e-78,4.0396462726560223e-75,6.797226912667337,111.21649088441971,TNFRSF9,3604
ENSG00000102096,1158.9134980058595,5.281525450496563,0.28548662809866543,18.500079971070466,2.0616784192955896e-76,1.5981443880239643e-73,5.281525450496563,38.89534100985045,PIM2,11040
ENSG00000110047,3086.561966227236,5.138096958484266,0.27797246143907856,18.484194196374915,2.7680315736375736e-76,2.032754976156056e-73,5.138096958484266,35.21448206228004,EHD1,10938
ENSG00000134802,982.8555820023456,2.71438335290348,0.14840678330308923,18.290156908528434,9.912934882409029e-75,6.915759020712658e-72,2.71438335290348,6.563127011898564,SLC43A3,29015
ENSG00000050344,1381.6684467768396,5.277502751839182,0.2894814101451938,18.23088656778399,2.9352403749028965e-74,1.950257569096196e-71,5.277502751839182,38.78703932593256,NFE2L3,9603
ENSG00000106701,1130.3742626767998,5.428934650519653,0.3060943243691628,17.73614934451423,2.2054011564692235e-70,1.3987255607370488e-67,5.428934650519653,43.07965080198755,FSD1L,83856
ENSG00000169499,1510.8580762801469,-1.584532672923643,0.09076485481246606,-17.457557511632974,3.015635152854849e-68,1.8294416212079873e-65,1.584532672923643,-2.999106331355797,PLEKHA2,59339
ENSG00000138685,250.20730709049408,6.4214236422623605,0.36838651642301035,17.43121247925583,4.782119333879409e-68,2.7802046277341415e-65,6.4214236422623605,85.71190174637867,FGF2,2247
ENSG00000150938,4356.055824160118,4.050165313246475,0.2328604041365974,17.393104371967947,9.305471985061353e-68,4.993817331060041e-65,4.050165313246475,16.566136926878798,CRIM1,51232
ENSG00000183484,491.2173108365147,2.541475594477424,0.14610895974891766,17.39438566152854,9.099714177882305e-68,4.993817331060041e-65,2.541475594477424,5.821841628910903,GPR132,29933
ENSG00000143321,2822.266104340851,1.6805106697606054,0.09686089005168538,17.349733921130372,1.981599163858438e-67,1.0240464123450662e-64,1.6805106697606054,3.2054139277116453,HDGF,3068
ENSG00000197971,1674.5038552749927,-2.0070326074778264,0.11577114506650024,-17.33620762172616,2.5074472916538462e-67,1.249514716444504e-64,2.0070326074778264,-4.019546129571104,MBP,4155
ENSG00000115652,1789.8798848599283,3.7380291950434557,0.22323154959670832,16.745075692914398,6.151218459120587e-63,2.959584522762398e-60,3.7380291950434557,13.343166716954329,UXS1,80146
ENSG00000114554,700.3784955229938,2.9055564956048334,0.17375358657380258,16.72228212895442,9.019807060941598e-63,4.1951122640439373e-60,2.9055564956048334,7.493067748295383,PLXNA1,5361
