"","gene","log2FoldChange","padj","hgnc_symbol"
"292","ENSG00000085733",0.815454236231399,0.0101166509304828,"CTTN"
"293","ENSG00000139725",0.793458529818023,0.0104245173174747,"RHOF"
"294","ENSG00000185010",-1.31970078032874,0.0110394973089301,"F8"
"295","ENSG00000174564",2.78430770449239,0.0111375155771437,"IL20RB"
"296","ENSG00000006625",-0.671755094385775,0.0111867377888333,"GGCT"
"297","ENSG00000204577",1.65636310776796,0.0113953152700603,"LILRB3"
"298","ENSG00000204577",1.65636310776796,0.0113953152700603,"LILRB3"
"299","ENSG00000204577",1.65636310776796,0.0113953152700603,"LILRB3"
"300","ENSG00000204577",1.65636310776796,0.0113953152700603,"LILRB3"
"301","ENSG00000137193",0.733697799020434,0.0114317583187282,"PIM1"
"302","ENSG00000056972",1.2820576973229,0.0114946660184219,"TRAF3IP2"
"303","ENSG00000115649",0.69143295855587,0.0116158066071913,"CNPPD1"
"304","ENSG00000157870",0.925889113486079,0.0116364776900538,"PRXL2B"
"305","ENSG00000067225",0.604278327386095,0.0116369883856138,"PKM"
"306","ENSG00000139132",-0.85213416139827,0.0116891650427552,"FGD4"
"307","ENSG00000187608",1.75417053914439,0.011856085456282,"ISG15"
"308","ENSG00000100889",1.00928494990382,0.0122637020003321,"PCK2"
"309","ENSG00000033122",-2.33150537966941,0.01257287658515,"LRRC7"
"310","ENSG00000125703",-0.605637598729983,0.012610352555278,"ATG4C"
"311","ENSG00000184897",0.612040973169572,0.0127444804796553,"H1FX"
"312","ENSG00000175221",0.620598049916812,0.0128069191688759,"MED16"
"313","ENSG00000082438",0.819123335975162,0.0129570024369238,"COBLL1"
"314","ENSG00000166123",-1.64941032150466,0.0133661529149307,"GPT2"
"315","ENSG00000176225",-0.938276343969458,0.0137533946063249,"RTTN"
"316","ENSG00000114450",-0.633969800455129,0.0140094753540062,"GNB4"
"317","ENSG00000179388",-2.62984267749557,0.0142800124494651,"EGR3"
"318","ENSG00000160145",-1.49134443626163,0.0143265238452757,"KALRN"
